316,4,0,5,17,0,0,1,5
5,91,0,0,0,0,0,0,0
3,0,17,0,0,0,0,0,0
0,0,0,28,3,1,0,0,0
4,1,2,8,108,4,0,0,1
0,0,0,0,3,20,0,1,0
0,0,0,0,0,0,20,0,0
1,0,0,0,1,0,0,17,1
3,0,0,0,7,0,0,0,42
