313,4,1,6,14,0,0,6,4
8,87,0,0,1,0,0,0,0
2,0,18,0,0,0,0,0,0
0,0,0,28,4,0,0,0,0
6,0,1,9,103,3,0,4,2
0,0,0,2,1,20,0,1,0
0,0,0,0,0,0,20,0,0
1,0,0,0,1,0,0,18,0
3,0,0,0,7,0,1,1,40
