319,4,0,4,13,1,0,5,2
9,87,0,0,0,0,0,0,0
1,0,18,0,0,0,0,0,1
0,0,0,30,2,0,0,0,0
7,1,1,10,103,5,0,0,1
0,0,0,0,4,20,0,0,0
0,0,0,0,0,0,20,0,0
1,0,0,0,1,0,0,17,1
2,0,0,0,8,0,0,0,42
