312,4,0,3,9,0,0,10,10
13,81,0,0,0,0,0,0,2
1,0,18,0,0,0,0,0,1
0,0,0,30,1,1,0,0,0
2,0,1,9,110,3,0,0,3
0,0,0,0,3,20,0,1,0
0,0,0,0,0,0,20,0,0
1,0,0,0,0,0,0,19,0
3,0,0,0,4,0,1,1,43
