315,4,1,5,15,0,0,5,3
8,88,0,0,0,0,0,0,0
2,0,18,0,0,0,0,0,0
0,0,0,28,4,0,0,0,0
6,0,3,9,106,2,0,1,1
0,0,0,2,3,18,0,1,0
0,0,0,0,0,0,20,0,0
1,0,0,0,0,0,0,19,0
3,0,0,0,6,0,2,1,40
