epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,learning_rate,elapsed_seconds
1,1.491870061271022,0.6265932792584009,1.3484804875141865,0.6743243243243243,0.5891063662532942,0.681569020630535,0.0009958086757163487,511.6
