317,4,0,3,15,0,0,5,4
11,85,0,0,0,0,0,0,0
4,0,16,0,0,0,0,0,0
0,0,0,28,3,1,0,0,0
6,0,1,8,110,2,0,0,1
1,0,0,0,4,19,0,0,0
0,0,0,0,0,0,20,0,0
1,0,0,0,0,0,0,19,0
5,0,0,0,7,0,0,1,39
