315,4,1,5,16,0,0,4,3
8,88,0,0,0,0,0,0,0
1,0,18,0,0,0,0,0,1
0,0,0,28,4,0,0,0,0
6,0,2,9,107,2,0,1,1
0,0,0,2,2,19,0,1,0
0,0,0,0,0,0,20,0,0
1,0,0,0,1,0,0,18,0
3,0,0,0,7,0,1,1,40
