313,4,0,6,18,0,0,3,4
6,90,0,0,0,0,0,0,0
4,0,16,0,0,0,0,0,0
0,0,0,28,4,0,0,0,0
3,1,1,8,113,1,0,0,1
0,0,0,0,4,20,0,0,0
0,0,0,0,0,0,20,0,0
1,0,0,0,1,0,0,17,1
3,0,0,0,6,0,1,0,42
