315,4,0,3,10,0,0,8,8
8,87,0,0,0,0,0,0,1
1,0,18,0,0,0,0,0,1
0,0,0,31,0,1,0,0,0
3,0,0,9,110,2,0,1,3
0,0,0,0,4,20,0,0,0
0,0,0,0,0,0,20,0,0
1,0,0,0,0,0,0,18,1
5,0,0,0,6,0,0,0,41
