309,5,0,3,13,0,0,8,10
14,80,0,0,0,0,0,0,2
1,0,18,0,0,0,0,0,1
0,0,0,30,1,1,0,0,0
2,0,1,7,110,4,0,1,3
0,0,0,0,4,19,1,0,0
0,0,0,0,0,0,20,0,0
1,0,0,0,0,0,0,18,1
2,0,0,0,5,0,0,1,44
